prompt,label
"LEFT id: 319
RIGHT id: 75

LEFT phone: 212/223 -7575
RIGHT phone: 212-432-7227

LEFT category: asian 318
RIGHT category: NA

LEFT title: otabe
RIGHT title: NA

LEFT address: 68 e. 56th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 44 w. 56th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 609

LEFT type: NA
RIGHT type: indian
",n
"LEFT id: 156
RIGHT id: 213

LEFT phone: 213/483 -6000
RIGHT phone: 415-252-7373

LEFT category: american 153
RIGHT category: NA

LEFT title: pacific dining car
RIGHT title: NA

LEFT address: 6th st. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3108 16th st.

LEFT city: NA
RIGHT city: san francisco

LEFT class: NA
RIGHT class: 748

LEFT type: NA
RIGHT type: french
",n
"LEFT id: 442
RIGHT id: 127

LEFT phone: 702/385 -7111
RIGHT phone: 702-385-4011

LEFT category: asian 442
RIGHT category: NA

LEFT title: lillie langtry \ s
RIGHT title: NA

LEFT address: 129 e. fremont st. las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 202 e. fremont st.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 661

LEFT type: NA
RIGHT type: continental
",n
"LEFT id: 95
RIGHT id: 313

LEFT phone: 415/956 -9662
RIGHT phone: 415-956-9662

LEFT category: seafood 95
RIGHT category: NA

LEFT title: aqua
RIGHT title: NA

LEFT address: 252 california st. san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 252 california st.

LEFT city: NA
RIGHT city: san francisco

LEFT class: NA
RIGHT class: 95

LEFT type: NA
RIGHT type: ` american ( new ) '
",y
"LEFT id: 4
RIGHT id: 222

LEFT phone: 213/938 -1447
RIGHT phone: 213-938-1447

LEFT category: american 4
RIGHT category: NA

LEFT title: campanile
RIGHT title: NA

LEFT address: 624 s. la brea ave. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 624 s. la brea ave.

LEFT city: NA
RIGHT city: los angeles

LEFT class: NA
RIGHT class: 4

LEFT type: NA
RIGHT type: californian
",y
"LEFT id: 326
RIGHT id: 264

LEFT phone: 212/682 -8660
RIGHT phone: 212-754-6272

LEFT category: american 325
RIGHT category: NA

LEFT title: pen & pencil
RIGHT title: NA

LEFT address: 205 e. 45th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 405 e. 58th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 46

LEFT type: NA
RIGHT type: ` american ( new ) '
",n
"LEFT id: 492
RIGHT id: 186

LEFT phone: 415/668 -4848
RIGHT phone: 415-221-5262

LEFT category: asian 492
RIGHT category: NA

LEFT title: le soleil
RIGHT title: NA

LEFT address: 133 clement st. san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2315 clement st.

LEFT city: NA
RIGHT city: san francisco

LEFT class: NA
RIGHT class: 721

LEFT type: NA
RIGHT type: hamburgers
",n
"LEFT id: 446
RIGHT id: 128

LEFT phone: 702/791 -7111
RIGHT phone: 702-894-7111

LEFT category: asian 446
RIGHT category: NA

LEFT title: mikado
RIGHT title: NA

LEFT address: 3400 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3300 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 662

LEFT type: NA
RIGHT type: asian
",n
"LEFT id: 269
RIGHT id: 265

LEFT phone: 212/966 -3371
RIGHT phone: 212-807-7400

LEFT category: ` latin american ' 268
RIGHT category: NA

LEFT title: inca grill
RIGHT title: NA

LEFT address: 492 broome st. near w. broadway new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 102 fifth ave.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 47

LEFT type: NA
RIGHT type: southwestern
",n
"LEFT id: 438
RIGHT id: 285

LEFT phone: 702/731 -7888
RIGHT phone: 702-733-8899

LEFT category: asian 438
RIGHT category: NA

LEFT title: em press court
RIGHT title: NA

LEFT address: 3570 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3200 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 67

LEFT type: NA
RIGHT type: chinese
",n
"LEFT id: 424
RIGHT id: 133

LEFT phone: 702/739 -4111
RIGHT phone: 702-893-0703

LEFT category: buffets 424
RIGHT category: NA

LEFT title: bally \ s big kitchen
RIGHT title: NA

LEFT address: 3645 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3200 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 667

LEFT type: NA
RIGHT type: steakhouses
",n
"LEFT id: 170
RIGHT id: 230

LEFT phone: 213/937 -5733
RIGHT phone: 213-655-8880

LEFT category: asian 167
RIGHT category: NA

LEFT title: tommy tang \ s
RIGHT title: NA

LEFT address: 7313 melrose ave. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 8284 melrose ave.

LEFT city: NA
RIGHT city: los angeles

LEFT class: NA
RIGHT class: 12

LEFT type: NA
RIGHT type: ` french bistro '
",n
"LEFT id: 240
RIGHT id: 84

LEFT phone: 212/772 -9000
RIGHT phone: 212-721-7001

LEFT category: french 238
RIGHT category: NA

LEFT title: ferrier
RIGHT title: NA

LEFT address: 29 e. 65th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 48 w. 65th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 618

LEFT type: NA
RIGHT type: pizza
",n
"LEFT id: 481
RIGHT id: 186

LEFT phone: 415/752 -8833
RIGHT phone: 415-221-5262

LEFT category: asian 481
RIGHT category: NA

LEFT title: hong kong villa
RIGHT title: NA

LEFT address: 2332 clement st. san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2315 clement st.

LEFT city: NA
RIGHT city: san francisco

LEFT class: NA
RIGHT class: 721

LEFT type: NA
RIGHT type: hamburgers
",n
"LEFT id: 449
RIGHT id: 136

LEFT phone: 702/731 -7525
RIGHT phone: 702-369-6300

LEFT category: ` only in las vegas ' 449
RIGHT category: NA

LEFT title: the bacchanal
RIGHT title: NA

LEFT address: 3570 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3500 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 670

LEFT type: NA
RIGHT type: californian
",n
"LEFT id: 449
RIGHT id: 128

LEFT phone: 702/731 -7525
RIGHT phone: 702-894-7111

LEFT category: ` only in las vegas ' 449
RIGHT category: NA

LEFT title: the bacchanal
RIGHT title: NA

LEFT address: 3570 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3300 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 662

LEFT type: NA
RIGHT type: asian
",n
"LEFT id: 0
RIGHT id: 218

LEFT phone: 310/246 -1501
RIGHT phone: 310-246-1501

LEFT category: american 0
RIGHT category: NA

LEFT title: arnie morton \ s of chicago
RIGHT title: NA

LEFT address: 435 s. la cienega blv . los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 435 s. la cienega blvd.

LEFT city: NA
RIGHT city: los angeles

LEFT class: NA
RIGHT class: 0

LEFT type: NA
RIGHT type: steakhouses
",y
"LEFT id: 6
RIGHT id: 45

LEFT phone: 213/857 -0034
RIGHT phone: 213-935-5280

LEFT category: californian 6
RIGHT category: NA

LEFT title: citrus
RIGHT title: NA

LEFT address: 6703 melrose ave. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 7261 melrose ave.

LEFT city: NA
RIGHT city: la

LEFT class: NA
RIGHT class: 579

LEFT type: NA
RIGHT type: hamburgers
",n
"LEFT id: 431
RIGHT id: 130

LEFT phone: 702/733 -3111
RIGHT phone: 702-737-7111

LEFT category: ` coffee shops/diners ' 431
RIGHT category: NA

LEFT title: bugsy \ s diner
RIGHT title: NA

LEFT address: 3555 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3595 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 664

LEFT type: NA
RIGHT type: continental
",n
"LEFT id: 168
RIGHT id: 62

LEFT phone: 213/658 -6340
RIGHT phone: 213-653-7145

LEFT category: italian 165
RIGHT category: NA

LEFT title: tavola calda
RIGHT title: NA

LEFT address: 7371 melrose ave. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 8360 melrose ave.

LEFT city: NA
RIGHT city: la

LEFT class: NA
RIGHT class: 596

LEFT type: NA
RIGHT type: desserts
",n
"LEFT id: 43
RIGHT id: 250

LEFT phone: 212/339 -6719
RIGHT phone: 212-355-7555

LEFT category: american 43
RIGHT category: NA

LEFT title: lespinasse
RIGHT title: NA

LEFT address: 2 e. 55th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 210 e. 58th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 32

LEFT type: NA
RIGHT type: indian
",n
"LEFT id: 373
RIGHT id: 250

LEFT phone: 212/486 -9592
RIGHT phone: 212-355-7555

LEFT category: american 373
RIGHT category: NA

LEFT title: vong
RIGHT title: NA

LEFT address: 200 e. 54th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 210 e. 58th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 32

LEFT type: NA
RIGHT type: indian
",n
"LEFT id: 67
RIGHT id: 285

LEFT phone: 702/733 -8899
RIGHT phone: 702-733-8899

LEFT category: asian 67
RIGHT category: NA

LEFT title: chin \ s
RIGHT title: NA

LEFT address: 3200 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3200 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 67

LEFT type: NA
RIGHT type: chinese
",y
"LEFT id: 113
RIGHT id: 277

LEFT phone: 212/753 -8450
RIGHT phone: 212-980-9393

LEFT category: italian 267
RIGHT category: NA

LEFT title: il nido
RIGHT title: NA

LEFT address: 251 e. 53rd st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 11 e. 53rd st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 59

LEFT type: NA
RIGHT type: japanese
",n
"LEFT id: 273
RIGHT id: 270

LEFT phone: 212/751 -2323
RIGHT phone: 212-245-2214

LEFT category: french 272
RIGHT category: NA

LEFT title: jean lafitte
RIGHT title: NA

LEFT address: 68 w. 58th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 182 w. 58th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 52

LEFT type: NA
RIGHT type: russian
",n
"LEFT id: 446
RIGHT id: 290

LEFT phone: 702/791 -7111
RIGHT phone: 702-734-0410

LEFT category: asian 446
RIGHT category: NA

LEFT title: mikado
RIGHT title: NA

LEFT address: 3400 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2880 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 72

LEFT type: NA
RIGHT type: steakhouses
",n
"LEFT id: 405
RIGHT id: 309

LEFT phone: 404/355 -5993
RIGHT phone: 404-659-0400

LEFT category: continental 405
RIGHT category: NA

LEFT title: luna si
RIGHT title: NA

LEFT address: 1931 peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 181 peachtree st.

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 91

LEFT type: NA
RIGHT type: ` french ( classic ) '
",n
"LEFT id: 34
RIGHT id: 241

LEFT phone: 212/754 -9494
RIGHT phone: 212-582-7200

LEFT category: american 34
RIGHT category: NA

LEFT title: four seasons grill room
RIGHT title: NA

LEFT address: 99 e. 52nd st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 21 w. 52nd st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 23

LEFT type: NA
RIGHT type: ` american ( new ) '
",n
"LEFT id: 441
RIGHT id: 129

LEFT phone: 702/384 -4470
RIGHT phone: 702-870-8432

LEFT category: ` steak houses ' 441
RIGHT category: NA

LEFT title: golden steer
RIGHT title: NA

LEFT address: 308 w. sahara ave. las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 4750 w. sahara ave.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 663

LEFT type: NA
RIGHT type: chinese
",n
"LEFT id: 388
RIGHT id: 246

LEFT phone: 404/872 -7203
RIGHT phone: 212-362-2200

LEFT category: italian 388
RIGHT category: NA

LEFT title: camille \ s
RIGHT title: NA

LEFT address: 1186 n. highland ave. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2450 broadway

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 28

LEFT type: NA
RIGHT type: italian
",n
"LEFT id: 438
RIGHT id: 123

LEFT phone: 702/731 -7888
RIGHT phone: 702-894-7350

LEFT category: asian 438
RIGHT category: NA

LEFT title: em press court
RIGHT title: NA

LEFT address: 3570 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3300 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 657

LEFT type: NA
RIGHT type: continental
",n
"LEFT id: 33
RIGHT id: 270

LEFT phone: 212/758 -1479
RIGHT phone: 212-245-2214

LEFT category: italian 33
RIGHT category: NA

LEFT title: felidia
RIGHT title: NA

LEFT address: 243 e. 58th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 182 w. 58th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 52

LEFT type: NA
RIGHT type: russian
",n
"LEFT id: 451
RIGHT id: 291

LEFT phone: 702/871 -8826
RIGHT phone: 702-731-4036

LEFT category: mexican 451
RIGHT category: NA

LEFT title: viva mercado \ s
RIGHT title: NA

LEFT address: 6182 w. flamingo rd. las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2245 e. flamingo rd.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 73

LEFT type: NA
RIGHT type: steakhouses
",n
"LEFT id: 68
RIGHT id: 133

LEFT phone: 702/891 -7349
RIGHT phone: 702-893-0703

LEFT category: southwestern 68
RIGHT category: NA

LEFT title: coyote cafe
RIGHT title: NA

LEFT address: 3799 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3200 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 667

LEFT type: NA
RIGHT type: steakhouses
",n
"LEFT id: 287
RIGHT id: 262

LEFT phone: ' 212 / 752-0808 '
RIGHT phone: 212-752-2225

LEFT category: asian 286
RIGHT category: NA

LEFT title: le colonial
RIGHT title: NA

LEFT address: 149 e. 57th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 249 e. 50th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 44

LEFT type: NA
RIGHT type: ` french ( classic ) '
",n
"LEFT id: 422
RIGHT id: 174

LEFT phone: 404/264 -1163
RIGHT phone: 404-237-4116

LEFT category: continental 422
RIGHT category: NA

LEFT title: tomtom
RIGHT title: NA

LEFT address: 3393 peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 4330 peachtree rd.

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 708

LEFT type: NA
RIGHT type: american
",n
"LEFT id: 410
RIGHT id: 307

LEFT phone: 404/350 -6755
RIGHT phone: 404-237-2700

LEFT category: continental 410
RIGHT category: NA

LEFT title: palisades
RIGHT title: NA

LEFT address: 1829 peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3434 peachtree rd. ne

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 89

LEFT type: NA
RIGHT type: ` american ( new ) '
",n
"LEFT id: 1
RIGHT id: 219

LEFT phone: 818/762 -1221
RIGHT phone: 818-762-1221

LEFT category: american 1
RIGHT category: NA

LEFT title: art \ s delicatessen
RIGHT title: NA

LEFT address: 12224 ventura blvd. studio city
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 12224 ventura blvd.

LEFT city: NA
RIGHT city: studio city

LEFT class: NA
RIGHT class: 1

LEFT type: NA
RIGHT type: delis
",y
"LEFT id: 29
RIGHT id: 247

LEFT phone: 212/757 -2245
RIGHT phone: 212-757-2245

LEFT category: delicatessen 29
RIGHT category: NA

LEFT title: carnegie deli
RIGHT title: NA

LEFT address: 854 7th ave. between 54th and 55th sts . new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 854 seventh ave.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 29

LEFT type: NA
RIGHT type: delis
",y
"LEFT id: 317
RIGHT id: 255

LEFT phone: 212/489 -7212
RIGHT phone: 212-765-1737

LEFT category: italian 316
RIGHT category: NA

LEFT title: orso
RIGHT title: NA

LEFT address: 322 w. 46th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 402 w. 44th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 37

LEFT type: NA
RIGHT type: caribbean
",n
"LEFT id: 381
RIGHT id: 167

LEFT phone: 404/264 -9546
RIGHT phone: 404-303-8201

LEFT category: asian 381
RIGHT category: NA

LEFT title: annie \ s thai castle
RIGHT title: NA

LEFT address: 3195 roswell rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 4427 roswell rd.

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 701

LEFT type: NA
RIGHT type: spanish
",n
"LEFT id: 277
RIGHT id: 241

LEFT phone: 212/582 -5252
RIGHT phone: 212-582-7200

LEFT category: american 276
RIGHT category: NA

LEFT title: judson grill
RIGHT title: NA

LEFT address: 152 w. 52nd st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 21 w. 52nd st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 23

LEFT type: NA
RIGHT type: ` american ( new ) '
",n
"LEFT id: 45
RIGHT id: 260

LEFT phone: ' 212 / 371-7777 '
RIGHT phone: 212-484-5113

LEFT category: seafood 45
RIGHT category: NA

LEFT title: manhattan ocean club
RIGHT title: NA

LEFT address: 57 w. 58th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 155 w. 58th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 42

LEFT type: NA
RIGHT type: ` french ( classic ) '
",n
"LEFT id: 358
RIGHT id: 113

LEFT phone: 212/228 -0604
RIGHT phone: 718-520-2910

LEFT category: ` east european ' 358
RIGHT category: NA

LEFT title: teresa \ s
RIGHT title: NA

LEFT address: 103 1st ave. between 6th and 7th sts . new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 80 montague st.

LEFT city: NA
RIGHT city: queens

LEFT class: NA
RIGHT class: 647

LEFT type: NA
RIGHT type: polish
",n
"LEFT id: 92
RIGHT id: 175

LEFT phone: 404/351 -9533
RIGHT phone: 404-814-1955

LEFT category: french 92
RIGHT category: NA

LEFT title: toulouse
RIGHT title: NA

LEFT address: b peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3391 peachtree rd. ne

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 709

LEFT type: NA
RIGHT type: steakhouses
",n
"LEFT id: 6
RIGHT id: 30

LEFT phone: 213/857 -0034
RIGHT phone: 213-651-3361

LEFT category: californian 6
RIGHT category: NA

LEFT title: citrus
RIGHT title: NA

LEFT address: 6703 melrose ave. los angeles
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 7507 melrose ave.

LEFT city: NA
RIGHT city: la

LEFT class: NA
RIGHT class: 564

LEFT type: NA
RIGHT type: american
",n
"LEFT id: 205
RIGHT id: 261

LEFT phone: 212/940 -8185
RIGHT phone: 212-339-6719

LEFT category: french 203
RIGHT category: NA

LEFT title: cafe pierre
RIGHT title: NA

LEFT address: 2 e. 61st st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 2 e. 55th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 43

LEFT type: NA
RIGHT type: asian
",n
"LEFT id: 530
RIGHT id: 325

LEFT phone: 415/922 -7788
RIGHT phone: 415-922-0337

LEFT category: french 530
RIGHT category: NA

LEFT title: yoyo tsumami bistro
RIGHT title: NA

LEFT address: 1611 post st. san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 1737 post st.

LEFT city: NA
RIGHT city: san francisco

LEFT class: NA
RIGHT class: 107

LEFT type: NA
RIGHT type: japanese
",n
"LEFT id: 90
RIGHT id: 307

LEFT phone: 404/237 -2700
RIGHT phone: 404-237-2700

LEFT category: international 90
RIGHT category: NA

LEFT title: dining room ritz-carlton buckhead
RIGHT title: NA

LEFT address: 3434 peachtree rd. atlanta
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3434 peachtree rd. ne

LEFT city: NA
RIGHT city: atlanta

LEFT class: NA
RIGHT class: 89

LEFT type: NA
RIGHT type: ` american ( new ) '
",n
"LEFT id: 72
RIGHT id: 130

LEFT phone: 702/734 -0410
RIGHT phone: 702-737-7111

LEFT category: ` steak houses ' 72
RIGHT category: NA

LEFT title: steak house
RIGHT title: NA

LEFT address: 2880 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3595 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 664

LEFT type: NA
RIGHT type: continental
",n
"LEFT id: 468
RIGHT id: 267

LEFT phone: 415/788 -9900
RIGHT phone: 212-219-2777

LEFT category: french 468
RIGHT category: NA

LEFT title: des alpes
RIGHT title: NA

LEFT address: 732 broadway san francisco
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 239 w. broadway

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 49

LEFT type: NA
RIGHT type: ` french bistro '
",n
"LEFT id: 431
RIGHT id: 285

LEFT phone: 702/733 -3111
RIGHT phone: 702-733-8899

LEFT category: ` coffee shops/diners ' 431
RIGHT category: NA

LEFT title: bugsy \ s diner
RIGHT title: NA

LEFT address: 3555 las vegas blvd. s las vegas
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 3200 las vegas blvd. s.

LEFT city: NA
RIGHT city: las vegas

LEFT class: NA
RIGHT class: 67

LEFT type: NA
RIGHT type: chinese
",n
"LEFT id: 274
RIGHT id: 284

LEFT phone: 212/869 -5544
RIGHT phone: 212-921-9494

LEFT category: asian 273
RIGHT category: NA

LEFT title: jewel of india
RIGHT title: NA

LEFT address: 15 w. 44th st. new york
RIGHT address: NA

LEFT addr: NA
RIGHT addr: 152 w. 44th st.

LEFT city: NA
RIGHT city: new york city

LEFT class: NA
RIGHT class: 66

LEFT type: NA
RIGHT type: bbq
",n
